COUNTRY,YEAR,TOTAL_BUDGET,PCT_DEFENSE,PCT_EDUCATION,PCT_HEALTH,PCT_SOCIAL_WELFARE,PCT_INFRASTRUCTURE,PCT_AGRICULTURE,PCT_INTEREST,PCT_STATE_TRANSFERS,PCT_ADMIN,AMT_DEFENSE,AMT_EDUCATION,AMT_HEALTH,AMT_SOCIAL_WELFARE,AMT_INFRASTRUCTURE
Bangladesh,1986,2.99,10.33,9.13,5.21,8.58,17.16,8.58,18.12,8.58,14.3,0.309,0.273,0.156,0.257,0.513
Bangladesh,1987,3.337,10.33,10.47,5.21,8.38,16.76,8.38,18.12,8.38,13.97,0.345,0.349,0.174,0.28,0.559
Bangladesh,1988,3.65,10.33,11.19,5.21,8.27,16.54,8.27,18.12,8.27,13.79,0.377,0.408,0.19,0.302,0.604
Bangladesh,1989,3.952,10.45,11.19,5.21,8.25,16.51,8.25,18.12,8.25,13.76,0.413,0.442,0.206,0.326,0.653
Bangladesh,1990,4.339,10.28,11.19,5.21,8.28,16.56,8.28,18.12,8.28,13.8,0.446,0.486,0.226,0.359,0.719
Bangladesh,1991,4.251,10.43,11.06,5.21,8.28,16.55,8.28,18.12,8.28,13.79,0.443,0.47,0.221,0.352,0.704
Bangladesh,1992,4.354,11.58,12.54,5.21,7.88,15.76,7.88,18.12,7.88,13.14,0.504,0.546,0.227,0.343,0.686
Bangladesh,1993,4.555,11.16,12.11,5.21,8.01,16.02,8.01,18.12,8.01,13.35,0.508,0.552,0.237,0.365,0.73
Bangladesh,1994,4.637,11.83,15.2,5.21,7.45,14.89,7.45,18.12,7.45,12.41,0.549,0.705,0.242,0.345,0.69
Bangladesh,1995,5.21,11.44,15.2,5.21,7.5,15.01,7.5,18.12,7.5,12.51,0.596,0.792,0.271,0.391,0.782
Bangladesh,1996,6.377,11.99,15.2,5.21,7.42,14.85,7.42,18.12,7.42,12.37,0.765,0.969,0.332,0.473,0.947
Bangladesh,1997,6.625,12.27,15.2,5.21,7.38,14.76,7.38,18.12,7.38,12.3,0.813,1.007,0.345,0.489,0.978
Bangladesh,1998,6.864,12.33,18.13,5.21,6.93,13.86,6.93,18.12,6.93,11.55,0.846,1.244,0.358,0.476,0.951
Bangladesh,1999,7.041,14.16,18.13,5.21,6.66,13.31,6.66,18.12,6.66,11.1,0.997,1.276,0.367,0.469,0.937
Bangladesh,2000,7.329,12.31,20.49,5.21,6.58,13.16,6.58,18.12,6.58,10.97,0.902,1.502,0.382,0.482,0.964
Bangladesh,2001,7.414,10.51,18.58,3.58,7.38,14.76,7.38,18.12,7.38,12.3,0.779,1.378,0.265,0.547,1.094
Bangladesh,2002,7.548,10.12,15.69,4.54,7.47,14.94,7.47,19.86,7.47,12.45,0.764,1.184,0.343,0.564,1.128
Bangladesh,2003,8.244,9.88,16.68,4.76,7.22,14.43,7.22,20.58,7.22,12.03,0.814,1.375,0.392,0.595,1.19
Bangladesh,2004,8.659,10.11,15.95,4.87,7.44,14.87,7.44,19.51,7.44,12.39,0.875,1.381,0.422,0.644,1.288
Bangladesh,2005,9.893,9.48,17.34,4.39,7.4,14.81,7.4,19.43,7.4,12.34,0.938,1.715,0.434,0.732,1.465
Bangladesh,2006,10.465,9.77,17.34,4.73,7.1,14.2,7.1,20.83,7.1,11.83,1.022,1.815,0.495,0.743,1.486
Bangladesh,2007,12.06,10.36,18.15,5.08,6.7,13.4,6.7,21.73,6.7,11.17,1.249,2.189,0.613,0.808,1.616
Bangladesh,2008,15.11,8.13,17.82,3.84,7.1,14.19,7.1,22.9,7.1,11.83,1.228,2.693,0.58,1.073,2.144
Bangladesh,2009,17.69,9.73,14.03,4.12,7.55,15.11,7.55,21.77,7.55,12.59,1.721,2.482,0.729,1.336,2.673
Bangladesh,2010,18.68,11.17,16.79,4.44,7.13,14.26,7.13,20.05,7.13,11.89,2.087,3.136,0.829,1.332,2.664
Bangladesh,2011,22.139,10.56,16.79,4.18,7.68,15.35,7.68,17.29,7.68,12.79,2.338,3.717,0.925,1.7,3.398
Bangladesh,2012,22.47,10.1,15.75,4.02,7.53,15.06,7.53,19.95,7.53,12.55,2.269,3.539,0.903,1.692,3.384
Bangladesh,2013,24.938,9.21,14.03,3.62,7.79,15.58,7.79,21.2,7.79,12.98,2.297,3.499,0.903,1.943,3.885
Bangladesh,2014,28.735,9.67,13.31,3.59,7.73,15.45,7.73,21.93,7.73,12.88,2.779,3.825,1.032,2.221,4.44
Bangladesh,2015,30.734,10.51,12.04,3.38,7.71,15.41,7.71,22.69,7.71,12.85,3.23,3.7,1.039,2.37,4.736
Bangladesh,2016,36.468,10.57,11.05,4.1,8.1,16.21,8.1,20.25,8.1,13.51,3.855,4.03,1.495,2.954,5.912
Bangladesh,2017,39.243,9.22,14.25,4.11,7.88,15.76,7.88,19.89,7.88,13.13,3.618,5.592,1.613,3.092,6.185
Bangladesh,2018,42.116,8.91,14.25,3.75,7.79,15.59,7.79,21.14,7.79,12.99,3.753,6.001,1.579,3.281,6.566
Bangladesh,2019,50.81,9.18,8.73,2.66,8.84,17.67,8.84,20.52,8.84,14.73,4.664,4.436,1.352,4.492,8.978
Bangladesh,2020,53.289,9.35,15.03,2.67,7.56,15.11,7.56,22.57,7.56,12.59,4.983,8.009,1.423,4.029,8.052
Bangladesh,2021,60.597,9.05,12.77,3,7.67,15.34,7.67,24.03,7.67,12.79,5.484,7.738,1.818,4.648,9.296
Bangladesh,2022,66.981,7.6,12.4,2.62,8,16,8,24.03,8,13.33,5.091,8.306,1.755,5.358,10.717
Bangladesh,2023,63.674,7.11,13,2.47,8.01,16.02,8.01,24.03,8.01,13.35,4.527,8.278,1.573,5.1,10.201
Bangladesh,2024,65.524,6.9,11.99,2.47,8.19,16.38,8.19,24.03,8.19,13.65,4.521,7.856,1.618,5.366,10.733
Bangladesh,2025,66.426,6.9,11.88,2.47,8.21,16.41,8.21,24.03,8.21,13.68,4.583,7.891,1.641,5.454,10.901
Bangladesh,2026,68.751,6.9,11.88,2.47,8.21,16.41,8.21,24.03,8.21,13.68,4.744,8.168,1.698,5.644,11.282
Brazil,1946,2.804,15,5,5,10.5,21,10.5,5,10.5,17.5,0.421,0.14,0.14,0.294,0.589
Brazil,1947,2.944,15,5,5,10.5,21,10.5,5,10.5,17.5,0.442,0.147,0.147,0.309,0.618
Brazil,1948,3.091,15,5,5,10.5,21,10.5,5,10.5,17.5,0.464,0.155,0.155,0.325,0.649
Brazil,1949,3.245,15,5,5,10.5,21,10.5,5,10.5,17.5,0.487,0.162,0.162,0.341,0.682
Brazil,1950,3.408,15,5,5,10.5,21,10.5,5,10.5,17.5,0.511,0.17,0.17,0.358,0.716
Brazil,1951,3.578,15,5,5,10.5,21,10.5,5,10.5,17.5,0.537,0.179,0.179,0.376,0.751
Brazil,1952,3.757,15,5,5,10.5,21,10.5,5,10.5,17.5,0.564,0.188,0.188,0.394,0.789
Brazil,1953,3.945,15,5,5,10.5,21,10.5,5,10.5,17.5,0.592,0.197,0.197,0.414,0.828
Brazil,1954,4.142,15,5,5,10.5,21,10.5,5,10.5,17.5,0.621,0.207,0.207,0.435,0.87
Brazil,1955,4.349,15,5,5,10.5,21,10.5,5,10.5,17.5,0.652,0.217,0.217,0.457,0.913
Brazil,1956,4.567,15,5,5,10.5,21,10.5,5,10.5,17.5,0.685,0.228,0.228,0.479,0.959
Brazil,1957,4.795,15,5,5,10.5,21,10.5,5,10.5,17.5,0.719,0.24,0.24,0.503,1.007
Brazil,1958,5.035,15,5,5,10.5,21,10.5,5,10.5,17.5,0.755,0.252,0.252,0.529,1.057
Brazil,1959,5.286,15,5,5,10.5,21,10.5,5,10.5,17.5,0.793,0.264,0.264,0.555,1.11
Brazil,1960,5.551,15,5,5,10.5,21,10.5,5,10.5,17.5,0.833,0.278,0.278,0.583,1.166
Brazil,1961,5.631,15,5,5,10.5,21,10.5,5,10.5,17.5,0.845,0.282,0.282,0.591,1.182
Brazil,1962,6.268,15,5,5,10.5,21,10.5,5,10.5,17.5,0.94,0.313,0.313,0.658,1.316
Brazil,1963,7.59,15,5,5,10.5,21,10.5,5,10.5,17.5,1.139,0.38,0.38,0.797,1.594
Brazil,1964,6.833,15,5,5,10.5,21,10.5,5,10.5,17.5,1.025,0.342,0.342,0.717,1.435
Brazil,1965,7.322,15,5,5,10.5,21,10.5,5,10.5,17.5,1.098,0.366,0.366,0.769,1.538
Brazil,1966,9.218,15,5,5,10.5,21,10.5,5,10.5,17.5,1.383,0.461,0.461,0.968,1.936
Brazil,1967,10.132,15,5,5,10.5,21,10.5,5,10.5,17.5,1.52,0.507,0.507,1.064,2.128
Brazil,1968,11.059,15,5,5,10.5,21,10.5,5,10.5,17.5,1.659,0.553,0.553,1.161,2.322
Brazil,1969,12.115,15,5,5,10.5,21,10.5,5,10.5,17.5,1.817,0.606,0.606,1.272,2.544
Brazil,1970,13.796,15,5,5,10.5,21,10.5,5,10.5,17.5,2.069,0.69,0.69,1.449,2.897
Brazil,1971,15.928,15,5,5,10.5,21,10.5,5,10.5,17.5,2.389,0.796,0.796,1.672,3.345
Brazil,1972,19.046,15,5,5,10.5,21,10.5,5,10.5,17.5,2.857,0.952,0.952,2,4
Brazil,1973,27.245,15,5,5,10.5,21,10.5,5,10.5,17.5,4.087,1.362,1.362,2.861,5.722
Brazil,1974,35.785,15,5,5,10.5,21,10.5,5,10.5,17.5,5.368,1.789,1.789,3.757,7.515
Brazil,1975,42.111,15,5,5,10.5,21,10.5,5,10.5,17.5,6.317,2.106,2.106,4.422,8.843
Brazil,1976,49.922,15,5,5,10.5,21,10.5,5,10.5,17.5,7.488,2.496,2.496,5.242,10.484
Brazil,1977,57.476,15,5,5,10.5,21,10.5,5,10.5,17.5,8.621,2.874,2.874,6.035,12.07
Brazil,1978,65.277,15,5,5,10.5,21,10.5,5,10.5,17.5,9.792,3.264,3.264,6.854,13.708
Brazil,1979,72.141,15,5,5,10.5,21,10.5,5,10.5,17.5,10.821,3.607,3.607,7.575,15.15
Brazil,1980,77.374,15,5,5,10.5,21,10.5,5,10.5,17.5,11.606,3.869,3.869,8.124,16.248
Brazil,1981,84.095,15,5,5,10.5,21,10.5,5,10.5,17.5,12.614,4.205,4.205,8.83,17.66
Brazil,1982,88.43,15,5,5,10.5,21,10.5,5,10.5,17.5,13.264,4.421,4.421,9.285,18.57
Brazil,1983,61.815,15,5,5,10.5,21,10.5,5,10.5,17.5,9.272,3.091,3.091,6.491,12.981
Brazil,1984,61.386,15,5,5,10.5,21,10.5,5,10.5,17.5,9.208,3.069,3.069,6.446,12.891
Brazil,1985,68.732,15,5,5,10.5,21,10.5,5,10.5,17.5,10.31,3.437,3.437,7.217,14.434
Brazil,1986,83.595,15,5,5,10.5,21,10.5,5,10.5,17.5,12.539,4.18,4.18,8.777,17.555
Brazil,1987,92.257,15,5,5,10.5,21,10.5,5,10.5,17.5,13.839,4.613,4.613,9.687,19.374
Brazil,1988,100.348,15,5,5,10.5,21,10.5,5,10.5,17.5,15.052,5.017,5.017,10.537,21.073
Brazil,1989,134.606,15,5,5,10.5,21,10.5,5,10.5,17.5,20.191,6.73,6.73,14.134,28.267
Brazil,1990,125.47,15,5,5,10.5,21,10.5,5,10.5,17.5,18.821,6.274,6.274,13.174,26.349
Brazil,1991,111.642,15,5,5,10.5,21,10.5,5,10.5,17.5,16.746,5.582,5.582,11.722,23.445
Brazil,1992,106.968,15,5,5,10.5,21,10.5,5,10.5,17.5,16.045,5.348,5.348,11.232,22.463
Brazil,1993,120.038,15,5,5,10.5,21,10.5,5,10.5,17.5,18.006,6.002,6.002,12.604,25.208
Brazil,1994,171.234,15,5,5,10.5,21,10.5,5,10.5,17.5,25.685,8.562,8.562,17.98,35.959
Brazil,1995,250.749,15,5,5,10.5,21,10.5,5,10.5,17.5,37.612,12.537,12.537,26.329,52.657
Brazil,1996,277.18,15,5,5,10.5,21,10.5,5,10.5,17.5,41.577,13.859,13.859,29.104,58.208
Brazil,1997,287.864,15,5,5,10.5,21,10.5,5,10.5,17.5,43.18,14.393,14.393,30.226,60.451
Brazil,1998,281.51,15,5,5,10.5,21,10.5,5,10.5,17.5,42.226,14.075,14.075,29.559,59.117
Brazil,1999,195.442,15,5,5,10.5,21,10.5,5,10.5,17.5,29.316,9.772,9.772,20.521,41.043
Brazil,2000,213.631,15,5,5,10.5,21,10.5,5,10.5,17.5,32.045,10.682,10.682,22.431,44.862
Brazil,2001,182.516,15,5,5,10.5,21,10.5,5,10.5,17.5,27.377,9.126,9.126,19.164,38.328
Brazil,2002,166.158,15,5,5,10.5,21,10.5,5,10.5,17.5,24.924,8.308,8.308,17.447,34.893
Brazil,2003,181.945,15,5,5,10.5,21,10.5,5,10.5,17.5,27.292,9.097,9.097,19.104,38.209
Brazil,2004,218.142,15,5,5,10.5,21,10.5,5,10.5,17.5,32.721,10.907,10.907,22.905,45.81
Brazil,2005,290.611,15,5,5,10.5,21,10.5,5,10.5,17.5,43.592,14.531,14.531,30.514,61.028
Brazil,2006,361.009,15,5,5,10.5,21,10.5,5,10.5,17.5,54.151,18.05,18.05,37.906,75.812
Brazil,2007,455.362,15,5,5,10.5,21,10.5,5,10.5,17.5,68.304,22.768,22.768,47.813,95.626
Brazil,2008,552.731,15,5,5,10.5,21,10.5,5,10.5,17.5,82.91,27.637,27.637,58.037,116.074
Brazil,2009,543.325,15,5,5,10.5,21,10.5,5,10.5,17.5,81.499,27.166,27.166,57.049,114.098
Brazil,2010,719.928,15,5,5,10.5,21,10.5,5,10.5,17.5,107.989,35.996,35.996,75.592,151.185
Brazil,2011,871.011,15,5,5,10.5,21,10.5,5,10.5,17.5,130.652,43.551,43.551,91.456,182.912
Brazil,2012,806.801,15,5,5,10.5,21,10.5,5,10.5,17.5,121.02,40.34,40.34,84.714,169.428
Brazil,2013,808.582,15,5,5,10.5,21,10.5,5,10.5,17.5,121.287,40.429,40.429,84.901,169.802
Brazil,2014,835.384,15,5,5,10.5,21,10.5,5,10.5,17.5,125.308,41.769,41.769,87.715,175.431
Brazil,2015,710.691,15,5,5,10.5,21,10.5,5,10.5,17.5,106.604,35.535,35.535,74.623,149.245
Brazil,2016,696.773,15,5,5,10.5,21,10.5,5,10.5,17.5,104.516,34.839,34.839,73.161,146.322
Brazil,2017,775.668,15,5,5,10.5,21,10.5,5,10.5,17.5,116.35,38.783,38.783,81.445,162.89
Brazil,2018,717.68,15,5,5,10.5,21,10.5,5,10.5,17.5,107.652,35.884,35.884,75.356,150.713
Brazil,2019,677.509,15,5,5,10.5,21,10.5,5,10.5,17.5,101.626,33.875,33.875,71.138,142.277
Brazil,2020,598.602,15,5,5,10.5,21,10.5,5,10.5,17.5,89.79,29.93,29.93,62.853,125.706
Brazil,2021,572.433,15,5,5,10.5,21,10.5,5,10.5,17.5,85.865,28.622,28.622,60.105,120.211
Brazil,2022,717.406,15,5,5,10.5,21,10.5,5,10.5,17.5,107.611,35.87,35.87,75.328,150.655
Brazil,2023,825.422,15,5,5,10.5,21,10.5,5,10.5,17.5,123.813,41.271,41.271,86.669,173.339
Brazil,2024,823.421,15,5,5,10.5,21,10.5,5,10.5,17.5,123.513,41.171,41.171,86.459,172.918
Brazil,2025,858.869,15,5,5,10.5,21,10.5,5,10.5,17.5,128.83,42.943,42.943,90.181,180.363
Brazil,2026,897.518,15,5,5,10.5,21,10.5,5,10.5,17.5,134.628,44.876,44.876,94.239,188.479
Canada,1946,20.994,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,3.149,1.05,3.111,4.421,1.896
Canada,1947,22.043,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,3.306,1.102,3.267,4.642,1.991
Canada,1948,23.145,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,3.472,1.157,3.43,4.874,2.09
Canada,1949,24.303,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,3.645,1.215,3.602,5.118,2.195
Canada,1950,25.518,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,3.828,1.276,3.782,5.374,2.304
Canada,1951,26.794,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,4.019,1.34,3.971,5.643,2.419
Canada,1952,28.133,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,4.22,1.407,4.169,5.925,2.54
Canada,1953,29.54,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,4.431,1.477,4.378,6.221,2.667
Canada,1954,31.017,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,4.653,1.551,4.597,6.532,2.801
Canada,1955,32.568,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,4.885,1.628,4.827,6.859,2.941
Canada,1956,34.196,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,5.129,1.71,5.068,7.202,3.088
Canada,1957,35.906,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,5.386,1.795,5.321,7.562,3.242
Canada,1958,37.701,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,5.655,1.885,5.587,7.94,3.404
Canada,1959,39.587,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,5.938,1.979,5.867,8.337,3.575
Canada,1960,41.566,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,6.235,2.078,6.16,8.754,3.753
Canada,1961,43.644,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,6.547,2.182,6.468,9.191,3.941
Canada,1962,45.826,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,6.874,2.291,6.791,9.651,4.138
Canada,1963,48.118,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,7.218,2.406,7.131,10.134,4.345
Canada,1964,50.524,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,7.579,2.526,7.488,10.64,4.562
Canada,1965,53.05,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,7.957,2.652,7.862,11.172,4.79
Canada,1966,55.702,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,8.355,2.785,8.255,11.731,5.03
Canada,1967,58.487,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,8.773,2.924,8.668,12.317,5.281
Canada,1968,61.412,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,9.212,3.071,9.101,12.933,5.545
Canada,1969,64.482,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,9.672,3.224,9.556,13.58,5.823
Canada,1970,67.706,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,10.156,3.385,10.034,14.259,6.114
Canada,1971,71.092,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,10.664,3.555,10.536,14.972,6.42
Canada,1972,74.646,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,11.197,3.732,11.063,15.721,6.741
Canada,1973,78.379,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,11.757,3.919,11.616,16.507,7.078
Canada,1974,82.298,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,12.345,4.115,12.197,17.332,7.431
Canada,1975,86.413,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,12.962,4.321,12.806,18.198,7.803
Canada,1976,90.733,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,13.61,4.537,13.447,19.108,8.193
Canada,1977,95.27,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,14.29,4.763,14.119,20.064,8.603
Canada,1978,100.033,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,15.005,5.002,14.825,21.067,9.033
Canada,1979,105.035,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,15.755,5.252,15.566,22.12,9.485
Canada,1980,110.287,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,16.543,5.514,16.344,23.226,9.959
Canada,1981,115.801,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,17.37,5.79,17.162,24.388,10.457
Canada,1982,121.591,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,18.239,6.08,18.02,25.607,10.98
Canada,1983,127.671,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,19.151,6.384,18.921,26.887,11.529
Canada,1984,134.054,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,20.108,6.703,19.867,28.232,12.105
Canada,1985,140.757,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,21.114,7.038,20.86,29.643,12.71
Canada,1986,147.795,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,22.169,7.39,21.903,31.126,13.346
Canada,1987,155.184,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,23.278,7.759,22.998,32.682,14.013
Canada,1988,162.944,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,24.442,8.147,24.148,34.316,14.714
Canada,1989,171.091,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,25.664,8.555,25.356,36.032,15.45
Canada,1990,179.645,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,26.947,8.982,26.623,37.833,16.222
Canada,1991,188.628,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,28.294,9.431,27.955,39.725,17.033
Canada,1992,198.059,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,29.709,9.903,29.352,41.711,17.885
Canada,1993,207.962,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,31.194,10.398,30.82,43.797,18.779
Canada,1994,218.36,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,32.754,10.918,32.361,45.987,19.718
Canada,1995,229.278,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,34.392,11.464,33.979,48.286,20.704
Canada,1996,240.742,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,36.111,12.037,35.678,50.7,21.739
Canada,1997,252.779,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,37.917,12.639,37.462,53.235,22.826
Canada,1998,265.418,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,39.813,13.271,39.335,55.897,23.967
Canada,1999,278.689,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,41.803,13.934,41.302,58.692,25.166
Canada,2000,292.623,15,5,14.82,21.06,9.03,6.02,5,12.04,12.04,43.894,14.631,43.367,61.627,26.424
Canada,2001,307.255,15,5,15.28,20.9,8.96,5.97,5,11.94,11.94,46.088,15.363,46.949,64.216,27.53
Canada,2002,322.617,15,5,15.88,20.69,8.87,5.91,5,11.82,11.82,48.393,16.131,51.232,66.75,28.616
Canada,2003,338.748,15,5,16.36,20.52,8.8,5.86,5,11.73,11.73,50.812,16.937,55.419,69.511,29.81
Canada,2004,355.686,15,5,16.93,20.33,8.71,5.81,5,11.61,11.61,53.353,17.784,60.218,72.311,30.98
Canada,2005,373.47,15,5,17.13,20.25,8.68,5.79,5,11.57,11.57,56.02,18.673,63.975,75.628,32.417
Canada,2006,392.143,15,5,16.78,20.38,8.73,5.82,5,11.64,11.64,58.822,19.607,65.802,79.919,34.234
Canada,2007,411.751,15,5,17.07,20.28,8.69,5.79,5,11.59,11.59,61.763,20.588,70.286,83.503,35.781
Canada,2008,432.338,15,5,17.28,20.2,8.66,5.77,5,11.54,11.54,64.851,21.617,74.708,87.332,37.44
Canada,2009,453.955,15,5,17.33,20.19,8.65,5.77,5,11.53,11.53,68.093,22.698,78.67,91.654,39.267
Canada,2010,476.653,15,5,17.38,20.17,8.64,5.76,5,11.52,11.52,71.498,23.833,82.842,96.141,41.183
Canada,2011,500.485,15,5,17.59,20.09,8.61,5.74,5,11.48,11.48,75.073,25.024,88.035,100.548,43.092
Canada,2012,525.51,15,5,18.17,19.89,8.52,5.68,5,11.37,11.37,78.826,26.275,95.485,104.524,44.773
Canada,2013,551.785,15,5,18.53,19.76,8.47,5.65,5,11.29,11.29,82.768,27.589,102.246,109.033,46.736
Canada,2014,579.374,15,5,18.97,19.61,8.4,5.6,5,11.21,11.21,86.906,28.969,109.907,113.615,48.667
Canada,2015,608.343,15,5,19.07,19.58,8.39,5.59,5,11.19,11.19,91.251,30.417,116.011,119.114,51.04
Canada,2016,638.76,15,5,18.96,19.61,8.41,5.6,5,11.21,11.21,95.814,31.938,121.109,125.261,53.72
Canada,2017,670.698,15,5,18.81,19.67,8.43,5.62,5,11.24,11.24,100.605,33.535,126.158,131.926,56.54
Canada,2018,704.233,15,5,18.7,19.7,8.44,5.63,5,11.26,11.26,105.635,35.212,131.692,138.734,59.437
Canada,2019,739.445,15,5,18.93,19.63,8.41,5.61,5,11.21,11.21,110.917,36.972,139.977,145.153,62.187
Canada,2020,776.417,15,5,18.36,19.82,8.5,5.66,5,11.33,11.33,116.463,38.821,142.55,153.886,65.995
Canada,2021,815.238,15,5,19.8,19.32,8.28,5.52,5,11.04,11.04,122.286,40.762,161.417,157.504,67.502
Canada,2022,856,15,5,19.36,19.47,8.35,5.56,5,11.13,11.13,128.4,42.8,165.722,166.663,71.476
Canada,2023,888.528,15,5,18.68,19.71,8.45,5.63,5,11.26,11.26,133.279,44.426,165.977,175.129,75.081
Canada,2024,922.292,15,5,17.76,20.04,8.59,5.72,5,11.45,11.45,138.344,46.115,163.799,184.827,79.225
Canada,2025,957.339,15,5,17.76,20.04,8.59,5.72,5,11.45,11.45,143.601,47.867,170.023,191.851,82.235
Canada,2026,993.718,15,5,17.76,20.04,8.59,5.72,5,11.45,11.45,149.058,49.686,176.484,199.141,85.36
Chile,1946,0.815,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.121,0.11,0.089,0.094,0.117
Chile,1947,0.856,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.127,0.116,0.094,0.099,0.123
Chile,1948,0.898,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.133,0.121,0.098,0.104,0.129
Chile,1949,0.943,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.14,0.128,0.103,0.109,0.136
Chile,1950,0.991,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.147,0.134,0.109,0.114,0.143
Chile,1951,1.04,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.154,0.141,0.114,0.12,0.15
Chile,1952,1.092,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.162,0.148,0.12,0.126,0.157
Chile,1953,1.147,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.17,0.155,0.126,0.132,0.165
Chile,1954,1.204,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.179,0.163,0.132,0.139,0.174
Chile,1955,1.264,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.188,0.171,0.139,0.146,0.182
Chile,1956,1.327,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.197,0.179,0.145,0.153,0.191
Chile,1957,1.394,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.207,0.188,0.153,0.161,0.201
Chile,1958,1.464,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.217,0.198,0.16,0.169,0.211
Chile,1959,1.537,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.228,0.208,0.168,0.177,0.221
Chile,1960,1.614,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.24,0.218,0.177,0.186,0.233
Chile,1961,1.896,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.282,0.256,0.208,0.219,0.273
Chile,1962,2.209,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.328,0.299,0.242,0.255,0.318
Chile,1963,2.185,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.324,0.295,0.239,0.252,0.315
Chile,1964,2.324,14.85,13.52,10.96,11.53,14.41,8.65,3.03,11.53,11.53,0.345,0.314,0.255,0.268,0.335
